time,dB
14.33721471,56.6318518
14.44355996,56.54091317
14.54989258,56.62243065
14.65430554,56.58073747
14.75575142,56.52466816
14.85896071,56.49731377
14.96542988,56.50540776
15.07167454,56.48396469
15.17724158,56.5451668
15.28352829,56.57183821
15.38683017,56.48257552
15.48847783,56.4158551
15.59495621,56.26562105
15.69802821,56.28586057
15.80206667,56.21110782
15.90416587,56.28075123
16.00583029,56.204774
16.11025483,56.29215552
16.21638575,56.17363913
16.31939867,56.20655193
16.42148075,56.12243451
16.52318037,56.07443006
16.62948379,55.98305043
16.73517333,55.97676974
16.83681442,55.96984832
16.93893696,56.0624987
17.04054975,55.99582148
17.14652737,55.9744639
17.25286612,55.98705249
17.35632708,56.04859817
17.45780733,56.00778141
17.56419558,55.95886889
17.670579,55.99609867
17.77352712,55.9711738
17.875228,56.0421786
17.98163608,56.04505997
18.08805833,55.84889019
18.19078296,55.25680952
18.29250133,55.34201269
18.39894954,55.25767054
18.50528808,55.19394606
18.60788546,55.39777812
18.70984542,55.25217388
18.81626542,55.39490795
18.91989988,55.36063141
19.02344846,55.4026528
19.12541504,55.17701394
19.22717608,55.39509782
19.32917188,55.11559282
19.4354855,55.40196507
19.54080954,55.44008455
19.64280742,55.27107693
19.74459254,55.35335777
19.84937479,55.33473926
19.95147954,55.22764133
20.05293242,55.41696142
20.15840158,55.31250021
20.26037083,55.28362049
20.36204454,55.17037268
20.46447137,55.37431266
20.57101717,55.13836086
20.67565108,55.17209718
20.77768237,55.2795365
20.87940775,55.37497286
20.98576787,55.16579766
21.08991963,55.20767823
21.19302946,55.07874618
21.29506358,55.30626878
21.39666525,55.04558992
21.49918633,55.27725789
21.60162271,55.15343211
21.70593492,55.28825638
21.81052317,55.18831715
21.91260617,55.23074884
22.014272,55.29178936
22.12068133,55.21302453
22.22457267,55.12250905
22.32784921,55.38370918
22.42988012,55.48684716
22.53154992,55.17553738
22.637861,55.05019184
22.74423758,55.05672718
22.84713758,55.20859591
22.94888392,55.08600033
23.05520267,55.29170795
23.16152583,55.14697408
23.26489354,55.00564846
23.36955338,55.24554281
23.47593554,54.89818877
23.57955492,55.01315915
23.6815745,55.24938264
23.78331596,53.4447113
23.88966117,48.14296411
23.99519996,48.30505752
24.09690696,48.68205822
24.19890754,48.59394203
24.30067042,48.52652221
24.40324921,48.62913417
24.50959596,48.52166334
24.61424958,48.37852236
24.71625908,48.44432419
24.81805321,48.4598479
24.92004296,48.63395204
25.02637304,48.5389285
25.13164858,48.49306329
25.23369971,48.35085452
25.33539683,48.49694886
25.44190421,48.32761229
25.54815996,48.54676019
25.6508235,48.68885921
25.75666454,48.41320912
25.86301479,48.7364064
25.96615642,48.5588649
26.0680655,48.74321089
26.16981996,48.44181748
26.27607112,48.6950434
26.38219083,48.33378935
26.48537229,48.57218656
26.58708854,48.57224227
26.69343521,48.33010061
26.80006292,48.23604553
26.90254521,48.47133939
27.00430954,48.56805666
27.11060554,48.29076641
27.21706467,48.40297822
27.31980733,48.6514984
27.42151558,48.58266813
27.52792042,48.43844016
27.63360779,48.58194537
27.73511675,48.59816078
27.837049,48.29477682
27.93874463,48.35655417
28.03973254,48.74913022
28.14610042,48.54138404
28.25252104,49.00683159
28.35455125,48.65444211
28.45627358,48.53118327
28.56261917,48.62578254
28.66894079,48.55185594
28.77175104,48.49253884
28.8734915,48.32492004
28.97644079,48.36057657
29.08285583,48.29174211
29.18711696,48.42646486
29.28913817,48.50503344
29.39085042,48.50000804
29.49728829,48.14800196
29.60362542,43.3840769
29.706389,42.15020283
29.80807542,42.42299337
29.91291529,42.27904417
30.01972996,41.50056638
30.12159646,41.39769007
30.22378467,42.21420406
30.32540492,42.53174162
30.42799642,42.31960354
30.53438288,41.56421357
30.63904425,42.2504038
30.74108117,42.43216271
30.84279254,42.5316993
30.94764421,41.20106917
31.05298933,41.42454633
31.15629846,41.3376321
31.25842142,41.87514264
31.36015767,40.55870038
31.46657696,40.89551568
31.57229996,40.30792367
31.67374583,41.74958851
31.77580154,41.81481531
31.877505,41.41416855
31.98373117,41.56897065
32.08948612,41.90811917
32.19118712,41.45467885
32.29322808,41.07382673
32.39488017,41.87923939
32.50122892,41.49093144
32.60756196,41.41755689
32.71045775,41.92691448
32.81210475,41.73660481
32.91854192,42.33496029
33.02499429,42.7979342
33.12758396,43.7512157
33.22931554,42.56395721
33.33567346,42.8319041
33.44203233,42.4875267
33.54486975,42.68577496
33.64656492,41.85746451
33.75297125,40.82243158
33.85933479,41.5873991
33.96219812,40.79450293
34.06383458,40.87644583
34.16644292,42.16822994
34.27281708,41.47413021
34.37738729,42.45452878
34.47947238,42.45535476
34.58114408,42.57826593
34.68752933,42.15382566
34.79392108,43.35856523
34.89665783,42.64211411
34.99840129,41.83620352
35.10479783,41.47986489
35.2064745,44.23976629
35.31200025,47.80102566
35.41403096,47.76784731
35.51575796,47.66555413
35.62210733,47.90491632
35.72844842,48.15104238
35.83123875,47.93551451
35.93297046,47.78368971
36.03650921,47.7611494
36.13991054,47.73280633
36.24630367,47.85835557
36.34863187,47.80675765
36.45031646,47.62937092
36.55529725,47.72652766
36.66170017,47.63083536
36.76391392,47.779902
36.86596496,47.80074463
36.96768808,47.95879027
37.07325117,47.68399783
37.17856275,47.59837215
37.28119242,47.79682759
37.38338062,47.63987438
37.48505113,47.4799482
37.59141208,47.42726316
37.69781325,47.65953666
37.80061883,47.85698053
37.90229337,47.53272295
38.00654067,47.87032713
38.11291363,48.1079207
38.21589929,48.00682074
38.31805296,47.63769917
38.41966292,47.77807585
38.52610125,47.90906529
38.63246442,47.79365976
38.73522908,47.51873261
38.83684083,47.75819029
38.93986458,47.50910917
39.046245,47.71920822
39.15043142,47.60193232
39.25269688,47.50389379
39.35425188,47.50496637
39.45911279,48.18881567
39.56557729,47.97372279
39.66798742,47.8743154
39.77007904,47.91090237
39.87179371,48.0746126
39.97662325,47.90915932
40.08296183,47.83575164
40.18543712,47.79066742
40.287434,47.62750838
40.38922858,47.91976504
40.49405546,47.908988
40.59653908,47.94542931
40.70286537,48.02020252
40.80483271,47.83132635
40.90667592,48.0281771
41.01307321,47.67982868
41.11950325,47.71901726
41.22206417,45.58967593
41.32369479,45.89038991
41.428002,46.30673406
41.53437692,46.53998874
41.63737129,46.69710121
41.73945367,46.42750907
41.84109937,46.72564529
41.94750721,46.8767766
42.05298167,46.4116246
42.15823487,46.25780984
42.26456871,46.35659212
42.36822829,46.33046629
42.47182946,46.25588271
42.57397792,46.32091466
42.67559446,46.3734897
42.78194387,46.27142405
42.88832829,46.36151081
42.99119213,46.5928796
43.09280975,46.33261319
43.19908142,46.43474273
43.30141225,46.29440008
43.40644421,46.02814694
43.50858917,46.01701552
43.61007025,45.77063432
43.71100371,46.09457182
43.81732192,45.84803012
43.91931029,45.82211184
44.02388983,45.50084394
44.12609421,46.27650853
44.22783804,45.80013974
44.32989092,45.92962519
44.43557742,45.94339383
44.54141367,45.92706785
44.64351121,46.40952833
44.74516046,46.19944223
44.85156996,45.94260634
44.95796317,46.08676988
45.06074158,46.36894201
45.16245867,46.62336021
45.26732383,46.75577706
45.37384146,46.71868424
45.47607483,46.40282206
45.57820496,46.48995702
45.67984654,46.55928499
45.78476254,46.45523486
45.89117142,46.97897549
45.9934705,46.46508878
46.09558667,46.59222692
46.19726358,46.52374497
46.30216667,46.43340756
46.40846842,46.14127885
46.51088908,46.59650864
46.61294021,46.39797783
46.71469729,46.37779062
46.82010979,46.37005595
46.92641,46.37862791
47.028237,40.48221332
47.13043504,41.60866658
47.23203533,39.83073796
47.33696721,40.78178795
47.44323083,41.26718316
47.54569025,40.7136448
47.65081267,40.13033478
47.75617375,41.15587254
47.86254958,40.98544808
47.96494946,40.96648881
48.06658938,42.48184237
48.17299654,41.88160328
48.27895325,40.7047844
48.38216967,43.6793524
48.48389058,45.60244061
48.59026662,43.56562673
48.69661671,41.72665058
48.79935625,41.28417602
48.90371596,41.26609661
49.01011458,41.15840756
49.1145205,41.46306599
49.21660229,41.32851557
49.31832775,41.37052527
49.42467383,40.84574257
49.53099379,40.03314908
49.63193754,40.20166621
49.73403825,41.38455895
49.83570675,40.65289782
49.94217058,40.56212228
50.04849025,41.2970563
50.15131283,41.06989966
50.25300188,40.70182765
50.35928546,41.70564034
50.46149742,41.81303327
50.56664521,41.4973927
50.668738,41.10096507
50.77102638,41.1121807
50.87662192,41.24195615
50.98232633,41.37006842
51.08399579,42.11314826
51.18611287,41.1670185
51.28781608,41.80897033
51.39422442,40.82534321
51.49606958,40.92467969
51.60146783,41.37270652
51.70356867,40.92327931
51.80519904,41.46186005
51.91162633,41.31828416
52.01804679,40.78127565
52.12076233,41.0235493
52.225061,40.80214402
52.33139158,41.80212234
52.43590713,42.9088057
52.53801729,42.53911211
52.63967954,43.76560197
52.74243638,42.79831759
52.84870704,42.51755315
52.95337313,43.34089897
53.05538704,43.49743374
53.15709096,43.61167432
53.25987946,43.32968617
53.36619621,43.18578273
53.4707585,42.87287761
53.57283358,43.24738754
53.67452925,43.10437618
53.77726433,43.09174134
53.88364079,42.73831193
53.98816054,42.60146836
54.0901895,42.43124631
54.19194817,42.9562097
54.29464654,42.78310288
54.40109088,42.66578142
54.50553162,42.86378647
54.60753225,42.58955805
54.70936067,42.41265644
54.81204108,42.82926475
54.91847333,42.55519682
55.02289679,42.75613332
55.12496958,43.91149215
55.22681696,43.11985246
55.32934446,42.25024058
55.43566904,42.33581609
55.54024829,43.26546747
55.64231154,42.3299348
55.74413217,42.66558821
55.84672629,43.25528255
55.949842,43.08715688
56.05615012,42.51539987
56.15784117,42.64880975
56.25982908,44.24668213
56.36407808,43.77033315
56.47045304,43.33899754
56.57490921,42.72022397
56.67704342,42.62672467
56.77864083,43.98407885
56.88144458,43.33645786
56.98781021,43.41052457
57.09223658,43.15611014
57.1944535,42.34602544
57.29598608,43.48670024
57.39882837,43.69072437
57.50515171,42.92552597
57.60976721,43.0101495
57.71179683,42.69917588
57.81347733,42.89361969
57.91624271,42.58502362
58.022364,42.86995642
58.12718483,44.11338073
58.22916992,44.3714312
58.3309635,44.77075597
58.43356983,44.68735833
58.5398645,45.43611643
58.64444975,45.01421761
58.746534,44.92480217
58.84824471,45.75792032
58.95098429,44.94450021
59.05742362,45.37114162
59.16184258,45.00920273
59.26387662,45.10365922
59.36555433,45.25842724
59.46835562,45.13245746
59.57231913,44.75847058
59.67800363,44.85580969
59.78134904,44.86168825
59.88293679,44.88631721
59.98575533,45.09382179
60.09234892,45.19355614
60.19654,45.06797422
60.29872675,45.0851537
60.40046917,44.80737861
60.50316292,44.61217587
60.60959692,44.57533764
60.71406921,44.81826588
60.81619575,44.6125563
60.91783746,44.71346842
61.02057183,44.58397421
61.1268055,44.8159515
61.23143504,45.07548213
61.33355838,45.42196302
61.43526854,45.15484799
61.53795017,44.84111374
61.64329583,45.21449313
61.74888121,45.20658307
61.85087167,45.11036639
61.95264742,44.93633572
62.05535983,44.79520321
62.16170954,44.78655045
62.26626338,44.88196764
62.36823046,45.00147782
62.47005483,44.9890048
62.57484421,44.58981088
62.68120162,45.26643948
62.78368667,45.03148033
62.88565337,44.72642294
62.98746133,44.98947366
63.09221146,45.02915835
63.19863375,44.96091472
63.30108254,44.61821025
63.40302679,45.05799808
63.50491483,44.77353808
63.60952917,45.59496906
63.71534046,45.78506485
63.81849592,44.90673461
63.92044029,45.40390886
64.02231292,45.03909956
64.12698796,45.43868926
64.233413,45.1098925
64.33579358,45.434383
64.43780583,45.11040409
64.53949387,45.04530609
64.64446454,44.77809029
64.75089083,44.71104291
64.85315121,45.09799517
64.955179,44.72912695
65.05688017,45.05234095
65.16179596,44.86340733
65.26819704,44.86863699
65.37047338,44.79044674
65.47267104,44.8452741
65.57432342,45.0267643
65.67921242,44.92171425
65.78464333,45.29122509
65.88806304,45.22226797
65.99010504,45.10195065
66.09188213,45.32457004
66.19657338,44.96269351
66.29836367,46.38805859
66.40479546,45.74748343
66.50751967,45.00201109
66.60923312,44.90359183
66.71403833,45.26728704
66.81931508,44.97815694
66.92280604,45.13497551
67.02488858,44.79658055
67.12661196,44.87120762
67.23132133,44.89432731
67.33738487,44.92457852
67.44018404,45.48344057
67.54222654,44.71088149
67.64387958,44.60426417
67.74882687,45.3740572
67.85514575,44.74382901
67.95755992,44.80389274
68.05969475,45.22236795
68.16123675,44.58939596
68.26618258,44.71208362
68.37259496,44.68205455
68.4749015,44.56335065
68.57704512,44.87951344
68.67864058,44.5982361
68.78360804,44.96584997
68.88762087,45.35393861
68.99245604,44.49738981
69.09442854,42.00721956
69.19617287,42.19952513
69.30098167,41.84432924
69.40730279,41.9924835
69.50979742,42.54241324
69.61183521,41.96941905
69.71361229,41.78191245
69.81838012,42.56434487
69.92482658,43.33096246
70.02719521,41.91938069
70.12920667,41.86869994
70.23098208,41.80967046
70.33575221,41.78834184
70.43987829,41.47644587
70.54462204,41.7623249
70.64647933,41.68089695
70.74823662,41.96878473
70.85157979,42.34773744
70.95624733,42.84024785
71.06203129,41.85770764
71.16406229,42.68241837
71.26582775,42.16377227
71.37055687,41.48074806
71.47686604,41.9026206
71.57941337,41.588644
71.68143921,41.06309584
71.78323,41.88666645
71.88800288,42.13340109
71.99440075,42.24596622
72.09685104,42.04605846
72.19886425,41.69241492
72.30063954,42.98370188
72.40544675,42.45113631
72.51173017,42.29700763
72.61426483,41.9837798
72.71622042,43.35674452
72.81803762,41.75926473
72.92289912,42.38579985
73.02898142,42.40328351
73.13163587,41.72379051
73.23364146,42.24215171
73.33526975,41.79534738
73.44161379,42.30012129
73.547977,41.97088123
73.65082108,41.80553617
73.75259412,42.73960005
73.85433329,42.87010662
73.96002563,41.85222701
74.06606183,42.17048122
74.16823758,42.67995631
74.26984083,41.88105646
74.37479288,42.54134428
74.47665146,42.70178571
74.58306483,43.20081077
74.68562433,42.93548481
74.78730271,43.44200853
74.88945479,43.00458577
74.99598721,42.81204079
75.10093937,42.88690996
75.20307975,42.79774437
75.30467325,42.2974874
75.40954662,42.32658301
75.51594454,42.3706899
75.61828133,42.46328278
75.72032096,43.09050672
75.82197937,42.0102841
75.92287046,42.33658131
76.02937508,42.62426842
76.13558154,42.75624238
76.23778296,42.93867747
76.33932783,42.28206348
76.44431829,42.29046611
76.55072508,42.2486738
76.65318642,42.47308212
76.75514833,43.49967106
76.85693492,42.66817846
76.96171183,43.1258178
77.06504371,42.77592823
77.17039167,42.43777053
77.27256654,43.03177294
77.37422433,43.4149196
77.47909375,42.85722069
77.58547283,42.57637427
77.68785629,42.93845183
77.79003058,42.42729755
77.89161567,42.5089641
77.99645258,42.47072685
78.10286237,42.21474593
78.205256,42.79999549
78.30727462,42.61108083
78.40898692,41.98467101
78.51321912,42.44865582
78.61975388,43.0264767
78.72258875,42.55281343
78.82464792,42.15466193
78.92635275,43.86450178
79.02722571,42.41334155
79.13359992,43.56923258
79.23998796,42.80303336
79.34210971,42.88823109
79.44374208,44.23903451
79.54842596,42.56605598
